"","V2","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"1","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1904-Dec-v1n4.txt",0.0471675298009757,0.0229010421932508,0.00080496164262793,0.00151493581552724,2.38423868251286e-05,4.68557846871753e-06,4.54136922406621e-06,7.32093426886749e-06,0.0234790549454061,0.00490352386630998,0.00333793510986625,0.117314179342457,1.42641666755553e-05,0.00137182124171934,0.0484995768327217,0.0419462416229659,0.0342409530103531,2.81222199275036e-05,4.30775421667925e-05,0.000109676229833953,1.24997678882195e-05,1.55686721175047e-05,2.02935369524318e-06,0.000667740068914943,3.5501056672614e-05,4.00056424434052e-06,0.0325681163995268,1.44062553490649e-05,7.17997804550336e-06,0.000514130828432364,1.56520421554823e-05,0.0126522760726747,7.02557636901587e-06,0.00195408030070443,0.00489594731348833,6.10629759873435e-06,0.000525804547307984,2.03813403915158e-06,4.0556047021117e-06,4.07390455658429e-06,0.00388174456121253,3.87318695427013e-05,0.000126773338938433,0.00947362591397292,0.0554582643264042,3.40817480985721e-06,1.95005896682708e-05,4.50786106528744e-05,1.14511587544732e-05,1.08034798489234e-05,2.97272628042422e-05,1.4625100026874e-06,0.126471070762275,0.00648770736505132,0.000721368970247503,0.00250542231546703,0.0158306962586728,5.17322205864141e-05,0.0406560329006226,3.57216869374408e-06,3.01285433268676e-06,0.00671833794618854,3.33344753505455e-05,0.0179335520750481,2.43502544951234e-06,0.0500640793662269,0.0350401297957337,7.62655948787751e-05,3.12944731972397e-05,0.0111709684047029,0.0574664271748557,1.73924665573286e-05,0.0008564638576804,0.0032899717782127,0.0441626374740696,0.000352222243577895,1.28477102452447e-05,1.79939804162013e-05,1.20037559557563e-05,1.29515551263143e-05,0.000660367908336191,0.0278150409707739,0.0101326366540505,2.7196878510357e-05,0.000719803266462552,8.73094032892304e-06,2.73688452783901e-06,6.73752115536706e-06,1.090796693013e-05,4.016700210891e-05,0.00967410547204344,0.00195025581187507,0.00708485068212338,0.000193323138633195,2.7211493089927e-05,0.00182935217870846,0.00323700566049302,1.15043291864378e-05,0.0458044495395494,3.56003450233003e-05
"2","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1904-Nov-v1n3.txt",0.052263091156036,0.0171054007812872,9.13875454709775e-07,0.0040564249907409,1.01345824693897e-05,1.99167901084327e-06,1.93038059749705e-06,0.00239184622282221,0.0189890834804042,0.00112882640096729,0.014113258752374,0.19209830956569,6.06320896438844e-06,0.00126560977675592,0.0354939123665838,0.0584383952674342,0.0415132303060995,1.19537930144317e-05,1.83107885494018e-05,0.00223060529707105,5.31322343859788e-06,6.6177095720738e-06,8.6260878723462e-07,0.000352082997984435,1.50902839232475e-05,1.70050291339245e-06,0.0304964822704721,6.12360599553344e-06,3.05196288292202e-06,0.000969284495125385,0.00239538749159524,0.0130219993488429,2.98633201570846e-06,1.16180116442927e-05,0.0153215128279791,2.59557807911189e-06,1.87528556963712e-05,8.6634101086231e-07,6.99734514213931e-05,0.00150322183662745,1.20074688721239e-05,0.0018592015146031,0.0306979361660916,0.00723464305250244,0.0415230420823301,0.000274446909217568,0.00110028187622259,1.91613742624781e-05,0.00191585497101086,0.000277590400234403,0.0113420617889255,6.21662937660307e-07,0.0546457670222274,0.0111523972957015,0.000920875229670563,0.00290770718368856,0.0175125163904822,0.00705169352351431,0.0146880048508382,1.51840662962343e-06,1.28066124112587e-06,0.00804270148422569,0.000287167555143575,0.00584845071768195,1.03504596306341e-06,0.0302212177533596,0.0271110296184278,0.00214815402716725,0.000695797736222581,0.00638638553011819,0.0144625763143381,7.39294215651159e-06,0.00043230302021658,0.0186655912124308,0.0586297641926896,0.00199245554123734,5.46112182384464e-06,7.6486251069619e-06,5.10238574553386e-06,0.000142004368115063,7.70158141769585e-06,0.023766893476612,0.0182299457318119,0.00458428049252144,0.000101215070266088,0.00314319064776012,1.1633559240532e-06,2.86388960506085e-06,4.63660334166992e-06,0.00192806109302323,0.00841185289294061,9.99235236241591e-06,8.54717862286631e-06,0.000218674153803562,0.000148065779598761,2.68499093567477e-05,0.000966442981291374,4.89009652221901e-06,0.052843934793508,1.51324880022963e-05
"3","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1904-Oct-v1n2.txt",0.0601007113685296,0.0278739944978711,1.08933320391754e-06,0.0006048747954475,1.20803520160773e-05,2.37406756782435e-06,2.30100028424499e-06,3.7093376474067e-06,0.0248313866354097,0.000369317319415756,0.0117790209563736,0.132332496477486,7.22730303474047e-06,0.00427459985443823,0.0455626171152022,0.0515164443204894,0.0254843495394413,0.00180401469476167,0.000184532319902956,5.55702528403723e-05,6.33332548945159e-06,7.88826391341506e-06,1.02822369184226e-06,0.00229079934162449,1.79875137792785e-05,2.02698767908717e-06,0.037734596249974,7.29929587698743e-06,3.63791858984402e-06,1.6438487195156e-05,0.007329699917981,0.0312232606511535,3.5596870513021e-06,1.38485893043793e-05,0.00313148024418541,3.09391106891585e-06,0.000185059260876229,1.03267247652198e-06,2.05487532766357e-06,0.000652888095193844,0.00774284719949721,0.000426389454698304,0.00933847419410222,0.00829823236951277,0.0616981272038789,1.72683849722669e-06,9.88046999831033e-06,0.000185546212173787,0.00195827386432495,5.47385798791092e-06,1.50620741867672e-05,7.4101791020676e-07,0.0572461349331391,0.0116665203606347,0.000121440965455683,0.00362867278377426,0.0264881546306546,2.62114460201018e-05,0.00807105267213618,1.809930171746e-06,1.52653931751749e-06,0.00535648872923894,1.68897602181937e-05,0.0154320240152317,1.2337676095085e-06,0.0504229618102314,0.0470410510976971,0.000119994897892817,1.58561412140965e-05,0.00980905808348481,0.0204120574082887,8.81233577751287e-06,0.000271243221484371,0.0256660809976214,0.0458057862286874,0.00278175815403054,0.00252845241698343,9.1171080811848e-06,6.08200842156409e-06,6.56223499052571e-06,9.18023163630619e-06,0.029631620086645,0.00977107883981743,1.37799905921051e-05,0.000608765622624078,4.42375309898058e-06,1.38671219312677e-06,3.41373654699788e-06,5.52679902654795e-06,0.00465747226169859,0.00530839668737814,1.19108147149879e-05,0.00302024893611923,1.65990943227884e-05,1.37873954407499e-05,3.20049057382442e-05,0.000175757409356872,5.82896113968456e-06,0.0541221274912732,0.000506155781583221
"4","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1904-Sept-v1n1.txt",0.0585010116575527,0.0200175797937009,7.81327337313599e-05,0.000341954517034786,0.000242749896393771,2.24996548029685e-06,2.1807177183457e-06,3.51543560703242e-06,0.0196012323362826,0.00343402538820802,0.00622886198098205,0.124643939682269,6.84950275392238e-06,0.00482215272220598,0.053203920110439,0.0657855477461581,0.0370279373077907,0.000399005715953925,2.068538249832e-05,0.00128627088146789,6.00225702076752e-06,7.47591254149525e-06,9.7447429214855e-07,0.000320641755313698,1.70472338817337e-05,1.92102885728422e-06,0.038923170821277,6.91773223992329e-06,3.44774991167598e-06,9.26795255329495e-05,0.0036312321312439,0.0120893167069829,8.04739522190154e-05,0.000321526045154677,0.0389736459608248,2.93217985811093e-06,2.11847781415133e-05,9.78690520908974e-07,1.94745870598523e-06,1.95624610355688e-06,1.35646308069386e-05,0.000172799324963849,0.00800221069336875,0.0124904709548616,0.0609401282564551,0.000387138291522887,8.64643223466232e-05,0.000175846963266271,5.49872594792243e-06,0.000313589094823444,0.00117077988433367,7.0228191515831e-07,0.0583399668104589,0.0207713076750365,3.79924119936251e-05,0.00143437846761905,0.0200148892203559,0.00873718018157649,0.00726364447268387,1.71531782134919e-06,1.44674095012294e-06,0.00623298862358132,1.60068643270554e-05,0.000130465134024573,1.16927360018082e-06,0.0493291571036894,0.0330940743068121,0.000422123658054038,0.000169227965493018,0.00451607770200332,0.0101700958561339,0.000470953745648928,0.000257064244242899,0.0185418855926297,0.0524320733167626,0.0047951540774485,6.16933527965622e-06,8.64052006809559e-06,5.76407730970122e-06,6.21920049891829e-06,0.000856804131946362,0.0335567802362432,0.00386328103164848,1.30596549025203e-05,0.000422742299349082,4.19250568137111e-06,1.31422315351423e-06,8.03356311362598e-05,5.23789094918933e-06,0.0114301387382232,0.00973402638764648,1.12881883877862e-05,9.65560050122637e-06,9.28317370782146e-05,0.0101132117848538,0.000107432224591931,0.000320770549391183,0.00015972494656554,0.0580777758910787,1.70949111030483e-05
"5","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-April-v1n8.txt",0.054654167279925,0.0169512542553207,1.54798069120866e-06,0.00374968473002071,0.000363982975493528,0.00023458454765744,3.26980211166547e-06,5.27109890225433e-06,0.0149397109067993,6.23910359758571e-05,0.00390619618132921,0.142153752563471,1.0270251110549e-05,0.0123170510131295,0.0383880327943133,0.0618773395181943,0.0277749561863577,2.02480991011206e-05,0.00107146509937211,0.000310178192789821,8.99987766236569e-06,1.12094997023968e-05,1.46114193112908e-06,0.00337091167158942,2.55608879937167e-05,2.88042058872404e-06,0.0249520314326898,1.03725554645361e-05,0.00671028612673249,0.00141062515312326,0.00267019504171756,0.038357864769744,5.05844015618409e-06,0.00013528478832829,0.000981779548291663,4.39655614808656e-06,0.000147370243485755,1.46746381020042e-06,2.92004991551242e-06,2.93322587629547e-06,0.00822832647894202,0.000952730742327065,0.000669304544158214,0.00774588825665828,0.0633980568138767,2.45389807354578e-06,0.000129645951612291,0.00350062047676747,8.24487532922232e-06,7.77854419679088e-06,2.14037357227504e-05,1.05301244166123e-06,0.0830828475101597,0.00779251989034445,5.69664142767911e-05,0.00307557307234992,0.0202997782261495,0.031597537196073,0.012278487140174,2.57197425748428e-06,2.16926591367062e-06,0.00495283284819354,2.40009416796288e-05,0.0137214599447755,1.75322704760077e-06,0.0306128600202122,0.0270787063059865,0.000170516958735517,2.25321328205445e-05,0.010124035502908,0.0314339641325017,1.2522638233168e-05,3.86297600456809e-05,0.0313857612210838,0.047982021208669,0.00695871779409678,9.2503974059949e-06,1.29557303665967e-05,8.64274729393301e-06,9.32516609240951e-06,0.00255636548925513,0.0226858546670361,0.00533024192088606,0.00106003096464391,0.000518260930688123,0.00324323910953866,1.97056666546479e-06,4.85103937034317e-06,7.85377526960492e-06,0.0015317913288488,0.0140173234876097,0.000132531142669179,0.00359824693055896,2.35878952471303e-05,1.95923725152096e-05,4.54800936284557e-05,1.85465290271411e-05,8.28315823073026e-06,0.0401469061173795,2.56323759619307e-05
"6","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-Aug-v1n12.txt",0.0274409173206247,0.0148540341364666,1.7351318212862e-06,0.00264803613403344,1.92420492830415e-05,3.78150612503261e-06,3.6651217456916e-06,5.90837566023323e-06,0.0230954511672502,0.00136575589002991,0.00437845596712119,0.183312868231,1.15119262247383e-05,0.000459220383708315,0.0434178990488245,0.0488843365183351,0.0777825367524871,2.26960977423298e-05,0.0049588885376885,0.000995589672871419,1.00879644095952e-05,1.25647301318341e-05,1.63779424027447e-06,0.0001501545206855,0.000676562087291628,3.22866393009118e-06,0.0295237224171399,1.16265991926037e-05,5.79461663867984e-06,2.6183854603481e-05,1.26320140993018e-05,0.00541650592762418,5.67000643542514e-06,2.20585656395463e-05,0.00110047686344121,4.92810053764952e-06,0.000942680391391119,1.64488043560578e-06,3.27308444925991e-06,3.28785338595308e-06,0.00365109895754001,3.12586381569611e-05,0.00178688099162884,0.0137360723623228,0.0595300789882077,2.75057476994605e-06,1.57379926010496e-05,3.63807891447952e-05,9.24168216536418e-06,8.71897151933769e-06,2.39914510289834e-05,1.18032182579104e-06,0.0524387744825703,0.00381051416148453,6.38536634969622e-05,0.00474323214947755,0.017181991283688,0.0289385760065737,0.018816663225361,2.88292638469893e-06,2.43153053330561e-06,0.00140500153099363,0.000415649189772905,0.00695754531031334,1.96519249723748e-06,0.0326293917303262,0.0256875681637238,0.000450296841612346,0.000284420624957422,0.00175895204828684,0.0404176228359579,1.40366273353575e-05,0.000691210988207812,0.0321999150513087,0.0553380418922728,0.00274632307261067,0.00169493706931963,1.45220803817221e-05,9.68765691859456e-06,1.04525802664148e-05,1.46226260079546e-05,0.0313893585015749,0.0092142234977824,2.19492989724345e-05,0.00161757617948072,7.046324066824e-06,0.00142761275236993,5.43753085913654e-06,8.80329804171001e-06,3.24168649640851e-05,0.00936249363346139,1.89720037497213e-05,1.62281211671915e-05,2.64396758130779e-05,0.000151543270414489,5.09786447195239e-05,0.00753655505698815,9.284593476206e-06,0.0588659668354887,0.00106538874831048
"7","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-Dec-v2n4.txt",0.0500218887736301,0.0314759440582308,1.40195258522704e-06,0.000359663713314647,0.0035753426134713,3.05538301067611e-06,0.000107661211821996,4.77385200924755e-06,0.0322716554314173,0.0026740020317521,0.00709750222503366,0.181407770390212,9.30141130127587e-06,0.00225563866313065,0.0402111068883886,0.0500722744665204,2.68497751433569e-05,1.83380032076401e-05,2.80901048519045e-05,0.00017621779860885,8.15087799682374e-06,0.000533651381844174,1.32330572297425e-06,0.00064482124237072,2.31496123995642e-05,2.60869732667649e-06,0.0407112687303271,9.3940648171542e-06,0.00094698072297199,2.11560425566677e-05,0.0016854042622306,0.0228036071427417,4.58125433634536e-06,1.78228897340137e-05,0.0206774382950404,3.98180887714635e-06,0.000971067054601477,1.32903123024826e-06,2.64458823762732e-06,2.656521249704e-06,0.0158280999781914,2.52563684425679e-05,0.0242683354979294,0.00910918045539111,0.060139624341625,2.22241063317464e-06,1.27159903026677e-05,2.93949662892688e-05,7.46709849051973e-06,7.04475850889268e-06,1.93846233357064e-05,9.53676956855662e-07,0.0527347911128212,0.00433521931831666,0.0155471725485019,0.0019478412621089,0.00529732406491779,3.37336678789078e-05,0.0144705969152368,2.32934815007421e-06,1.96462912811972e-06,0.00490440890969406,2.17368229634483e-05,0.0119035524793498,1.58783711310683e-06,0.0459427853043808,0.0364600325841749,0.000992030234225236,2.04065735689356e-05,0.00822669009531924,0.0082615804094449,1.13413204341361e-05,3.49856379154554e-05,0.000888934141362028,0.0719340207749758,2.02781774611078e-05,8.37776506603981e-06,0.000639932747688967,7.82743737115524e-06,8.44548047993889e-06,1.18147959037856e-05,0.0309110807761438,0.0069214130984315,0.0100689216553674,0.00381976668790993,5.69329207190074e-06,1.78467408973527e-06,4.39341861621065e-06,7.11289269016511e-06,2.61921930563562e-05,0.00128271988770914,0.000329428603420029,0.000327211599943437,2.13627410920472e-05,1.77441343128012e-05,4.11897481673347e-05,0.0076598871033665,7.50176999065139e-06,0.053425742665622,0.000127914221694639
"8","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-Feb-v1n6.txt",0.0384099371378034,0.0317072880468735,3.434168816008e-06,0.00677979931734355,0.00157689625326157,7.48434802060392e-06,7.25400033099318e-06,1.16938431977998e-05,0.0239106197573556,0.00321603832062122,0.024053954088967,0.165587936894891,0.000279253116386786,0.0134758561184327,0.0397682305486103,0.0449450784594332,0.0116068634301027,4.4920063222633e-05,6.88084341348699e-05,0.000175187563103541,1.99660754113483e-05,2.48680842982382e-05,3.24151850481243e-06,0.00747831016874703,5.67063949544207e-05,6.39016404982413e-06,0.0404804701688609,2.30113377517717e-05,1.1468691610142e-05,5.18230233916794e-05,2.50012525682568e-05,0.0763763329913165,1.12220633892057e-05,0.000300127000288683,0.000382780043763855,9.75368498285222e-06,7.04696377517087e-05,3.25554348593051e-06,6.47808103679236e-06,6.50731168152784e-06,0.00055805924501507,0.000831273240363341,0.00994830912970375,0.0251346521705348,0.062937482025378,5.44393110953675e-06,3.1148597907118e-05,7.20047722311988e-05,1.82911155858031e-05,1.7256567905703e-05,0.00543332734456248,2.33609017900469e-06,0.0535188261453476,0.0101064480490922,0.00012637902047499,0.00118079425288379,0.0075902765728568,0.0105978509910211,0.0123644278662458,5.70588111388611e-06,4.81247950744147e-06,0.00226783824441603,0.000566183158813839,0.00351160773526089,3.8895043642639e-06,0.0294437980425439,0.0318620877447954,0.0024300388834917,4.99871531537301e-05,0.0116883134045103,0.00382324845601039,2.77812597784518e-05,8.56994651626873e-05,0.0257726226803319,0.0641299554204104,4.96726390152026e-05,2.05218491986131e-05,2.87420673050094e-05,1.91737877675255e-05,2.06877222568219e-05,2.8941066971754e-05,0.0290412771081917,0.000283957718351519,4.34420008552986e-05,0.000893284314557302,1.39460680052748e-05,4.37166860726162e-06,1.07619482758871e-05,1.74234667602688e-05,0.00134650307833954,6.44761436378483e-05,3.75493451593689e-05,3.21186592114122e-05,0.000308798083230545,4.34653449525977e-05,0.000100896813619824,4.11451589751191e-05,1.83760455512035e-05,0.0603407291205906,5.68649897951409e-05
"9","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-Jan-v1n5.txt",0.0480880096115942,0.0237053164047221,2.58842409077039e-06,0.00723649468215466,0.000415319361309176,5.64115154442534e-06,5.46753238328729e-06,8.8139596707601e-06,0.0162823024829553,0.00435708624003199,0.00865804582034508,0.141045830717187,1.7173189267658e-05,0.00165158935402881,0.0363535103139294,0.0626790833354936,0.0319452753598612,0.000613779308824489,0.000631784607361434,0.000905272666138147,1.50489604215054e-05,0.00156520204423967,2.44321844325866e-06,0.0052499860779553,0.000622662979555573,4.81643607426582e-06,0.0283848234965459,0.000597266121545369,8.6442569494343e-06,3.90603867749022e-05,0.000212151395666649,0.0755444450816539,8.45836672017139e-06,0.00138605741004726,0.0111137196363128,7.35161098246408e-06,0.00101965127800974,2.45378944338813e-06,4.88270143838994e-06,4.90473335035344e-06,3.4009472010222e-05,0.000239938104347278,0.0179368979530393,0.0104391330618305,0.0439581177408651,4.10323521858759e-06,0.000990013967714025,5.42719059776226e-05,1.37864987908178e-05,1.30067327741504e-05,0.0238125863290558,1.76077310741434e-06,0.0724275682004076,0.0105171071894864,0.00512124472524623,0.000889995936181291,0.0227320341100877,0.00412173551081584,0.00641978778458918,4.30067388225337e-06,3.62729340367154e-06,0.00306248083570026,4.01326812392082e-05,0.0109590052723325,2.93162256633624e-06,0.0291516336564757,0.0137700140280737,9.18191384925572e-05,0.00564358801553431,0.00262395847995033,0.0046214493300308,0.00214731964799482,0.00141774498017251,0.0377897014821859,0.0496895987741072,0.00177720518352051,1.5467861860849e-05,2.16636581999226e-05,1.44517922175047e-05,1.55928847828079e-05,0.000215120938243485,0.0296214721106185,0.00639985970021513,0.000226050676591778,0.00125321393873172,1.05115212240316e-05,3.29504254046964e-06,0.000588033431914967,1.31325288660218e-05,4.83586279675798e-05,0.00604112332926263,0.00447436957756022,2.42086850473195e-05,3.94420141381534e-05,0.000612682849093712,0.00104258504721293,0.00177077779571522,1.38505127575879e-05,0.0535993135488773,0.00100939709412888
"10","file:/Users/Amanda/Dropbox/DigitalComponent/GoogleBooks/Mining/txt/AG_1905-July-v1n11.txt",0.0458129008769034,0.0246276978079606,1.37616156177613e-06,0.00415567605129712,1.52611855008773e-05,2.99917465119933e-06,2.90686828733958e-06,4.68602983150842e-06,0.0128703729065139,0.00293313100972138,0.0143666432882743,0.158851810022094,9.1302978702472e-06,0.00807224677112955,0.0412185169979199,0.0470956446954096,0.00855657740215046,0.00197070197110819,0.000130347099026304,0.0152807178224183,8.00093035395999e-06,9.96529395023322e-06,1.29896152667718e-06,1.63162640794304e-05,0.00125600878662309,2.56070642125102e-06,0.0340014460733583,9.22124688554113e-06,4.59580568205389e-06,0.000945730629963451,0.00812914521154713,0.0182731503860406,4.496975282069e-06,1.74950109084838e-05,0.00323660262348084,3.90855752242178e-06,0.000850429063806976,1.30458170464553e-06,2.595937064989e-06,2.60765055138588e-06,1.80814760161033e-05,2.47917396115711e-05,0.0313243670474334,0.0121275897686163,0.055333410487544,2.18152605165474e-06,1.2482060562423e-05,2.88542017349652e-05,7.32972999866877e-06,0.000623557682651782,0.00824092832149428,9.36132636870783e-07,0.0606031982563978,0.00682481029379478,0.0056004260973676,0.00304251908882605,0.0140384146629679,0.0171963299781303,0.0241734426737897,2.28649629231744e-06,1.92848682455711e-06,0.00388922115709819,2.13369414576785e-05,0.0108623787223542,1.55862646457857e-06,0.0316342370120994,0.0293145490319933,4.88165635142304e-05,2.00311639987298e-05,0.0056087776828128,0.0144815689676828,0.00134719147976643,0.00167872208604361,0.0176247027390747,0.0492337456231013,0.0191358233446801,8.22364349476755e-06,1.15177005995632e-05,0.000521552209118097,8.29011318192362e-06,1.15974449880463e-05,0.0415447641876032,0.00669130955511079,0.000325729611247387,0.00128292625040786,0.00134164735536891,1.75184232938502e-06,4.31259508212374e-06,6.98204034600676e-06,0.000231257856011522,0.00680890503631723,0.00258439085401914,0.000115644543425507,0.00413191989509381,0.000120191458154272,4.04320008853547e-05,0.00330524806787329,0.0010351013020919,0.0509012895795016,0.00207826237047945
